linkId,planPhraseId,planPeriodType,phraseDomainCode,phraseDomain,ageYears,phraseNo,abilityCode,abilityDomain,categoryCode,categoryName,abilityName,relationType,weight,status,sortOrder,note
LINK-YEAR-3-014-03,PLAN-YEAR-3-014,YEAR,0,総合,3,14,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,YEAR_DIRECTION,2,active,90301403,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-3-014-04,PLAN-YEAR-3-014,YEAR,0,総合,3,14,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,YEAR_DIRECTION,1,active,90301404,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-3-015-01,PLAN-YEAR-3-015,YEAR,0,総合,3,15,2101001,人間関係,2101,自立心,主体的な環境への参加,YEAR_DIRECTION,3,active,90301501,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-3-015-02,PLAN-YEAR-3-015,YEAR,0,総合,3,15,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,YEAR_DIRECTION,2,active,90301502,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-3-015-03,PLAN-YEAR-3-015,YEAR,0,総合,3,15,2101006,人間関係,2101,自立心,自信をもった行動,YEAR_DIRECTION,2,active,90301503,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-3-015-04,PLAN-YEAR-3-015,YEAR,0,総合,3,15,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,YEAR_DIRECTION,1,active,90301504,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-001-01,PLAN-YEAR-4-001,YEAR,0,総合,4,1,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,YEAR_DIRECTION,3,active,90400101,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-001-02,PLAN-YEAR-4-001,YEAR,0,総合,4,1,2101003,人間関係,2101,自立心,自力で考え工夫する力,YEAR_DIRECTION,3,active,90400102,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-001-03,PLAN-YEAR-4-001,YEAR,0,総合,4,1,2101002,人間関係,2101,自立心,しなければならないことの自覚,YEAR_DIRECTION,2,active,90400103,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-002-01,PLAN-YEAR-4-002,YEAR,0,総合,4,2,2101002,人間関係,2101,自立心,しなければならないことの自覚,YEAR_DIRECTION,3,active,90400201,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-002-02,PLAN-YEAR-4-002,YEAR,0,総合,4,2,2101001,人間関係,2101,自立心,主体的な環境への参加,YEAR_DIRECTION,2,active,90400202,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-002-03,PLAN-YEAR-4-002,YEAR,0,総合,4,2,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,YEAR_DIRECTION,2,active,90400203,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-002-04,PLAN-YEAR-4-002,YEAR,0,総合,4,2,2101006,人間関係,2101,自立心,自信をもった行動,YEAR_DIRECTION,1,active,90400204,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-003-01,PLAN-YEAR-4-003,YEAR,0,総合,4,3,2103004,人間関係,2103,道徳性・規範意識の芽生え,規範の必要性の理解,YEAR_DIRECTION,3,active,90400301,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-003-02,PLAN-YEAR-4-003,YEAR,0,総合,4,3,2103006,人間関係,2103,道徳性・規範意識の芽生え,ルールの創出と遵守,YEAR_DIRECTION,3,active,90400302,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-003-03,PLAN-YEAR-4-003,YEAR,0,総合,4,3,2101002,人間関係,2101,自立心,しなければならないことの自覚,YEAR_DIRECTION,2,active,90400303,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-003-04,PLAN-YEAR-4-003,YEAR,0,総合,4,3,2103002,人間関係,2103,道徳性・規範意識の芽生え,行動の振り返り,YEAR_DIRECTION,1,active,90400304,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-004-01,PLAN-YEAR-4-004,YEAR,0,総合,4,4,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,YEAR_DIRECTION,3,active,90400401,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-004-02,PLAN-YEAR-4-004,YEAR,0,総合,4,4,2101006,人間関係,2101,自立心,自信をもった行動,YEAR_DIRECTION,2,active,90400402,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-004-03,PLAN-YEAR-4-004,YEAR,0,総合,4,4,2101005,人間関係,2101,自立心,達成感の獲得,YEAR_DIRECTION,2,active,90400403,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-005-01,PLAN-YEAR-4-005,YEAR,0,総合,4,5,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,YEAR_DIRECTION,3,active,90400501,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-005-02,PLAN-YEAR-4-005,YEAR,0,総合,4,5,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,YEAR_DIRECTION,2,active,90400502,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-005-03,PLAN-YEAR-4-005,YEAR,0,総合,4,5,2101005,人間関係,2101,自立心,達成感の獲得,YEAR_DIRECTION,1,active,90400503,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-006-01,PLAN-YEAR-4-006,YEAR,0,総合,4,6,2103006,人間関係,2103,道徳性・規範意識の芽生え,ルールの創出と遵守,YEAR_DIRECTION,3,active,90400601,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-006-02,PLAN-YEAR-4-006,YEAR,0,総合,4,6,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,YEAR_DIRECTION,2,active,90400602,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-006-03,PLAN-YEAR-4-006,YEAR,0,総合,4,6,2102001,人間関係,2102,協同性,友達と思いや考えを共有,YEAR_DIRECTION,2,active,90400603,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-006-04,PLAN-YEAR-4-006,YEAR,0,総合,4,6,2103004,人間関係,2103,道徳性・規範意識の芽生え,規範の必要性の理解,YEAR_DIRECTION,2,active,90400604,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-007-01,PLAN-YEAR-4-007,YEAR,0,総合,4,7,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,YEAR_DIRECTION,3,active,90400701,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-007-02,PLAN-YEAR-4-007,YEAR,0,総合,4,7,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,2,active,90400702,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-007-03,PLAN-YEAR-4-007,YEAR,0,総合,4,7,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,YEAR_DIRECTION,2,active,90400703,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-008-01,PLAN-YEAR-4-008,YEAR,0,総合,4,8,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,YEAR_DIRECTION,3,active,90400801,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-008-02,PLAN-YEAR-4-008,YEAR,0,総合,4,8,4102003,言葉,4102,言葉による伝え合い,豊かな語彙と表現の習得,YEAR_DIRECTION,2,active,90400802,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-008-03,PLAN-YEAR-4-008,YEAR,0,総合,4,8,3101003,環境,3101,社会生活との関わり,情報に基づく判断と伝達,YEAR_DIRECTION,1,active,90400803,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-009-01,PLAN-YEAR-4-009,YEAR,0,総合,4,9,3103003,環境,3103,自然との関わり・生命尊重,好奇心や探究心にもとづく表現,YEAR_DIRECTION,3,active,90400901,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-009-02,PLAN-YEAR-4-009,YEAR,0,総合,4,9,3102002,環境,3102,思考力の芽生え,物の性質や仕組みの発見,YEAR_DIRECTION,3,active,90400902,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-009-03,PLAN-YEAR-4-009,YEAR,0,総合,4,9,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,YEAR_DIRECTION,2,active,90400903,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-009-04,PLAN-YEAR-4-009,YEAR,0,総合,4,9,3103006,環境,3103,自然との関わり・生命尊重,動植物を思いやり大切に扱う態度,YEAR_DIRECTION,1,active,90400904,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-010-01,PLAN-YEAR-4-010,YEAR,0,総合,4,10,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,YEAR_DIRECTION,3,active,90401001,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-010-02,PLAN-YEAR-4-010,YEAR,0,総合,4,10,5101004,表現,5101,豊かな感性と表現,協同表現の楽しみ,YEAR_DIRECTION,2,active,90401002,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-010-03,PLAN-YEAR-4-010,YEAR,0,総合,4,10,2102001,人間関係,2102,協同性,友達と思いや考えを共有,YEAR_DIRECTION,2,active,90401003,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-010-04,PLAN-YEAR-4-010,YEAR,0,総合,4,10,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,1,active,90401004,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-011-01,PLAN-YEAR-4-011,YEAR,0,総合,4,11,2102001,人間関係,2102,協同性,友達と思いや考えを共有,YEAR_DIRECTION,3,active,90401101,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-011-02,PLAN-YEAR-4-011,YEAR,0,総合,4,11,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,2,active,90401102,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-011-03,PLAN-YEAR-4-011,YEAR,0,総合,4,11,2102002,人間関係,2102,協同性,友達との共通目的の形成,YEAR_DIRECTION,2,active,90401103,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-011-04,PLAN-YEAR-4-011,YEAR,0,総合,4,11,2102004,人間関係,2102,協同性,協力して行動する力,YEAR_DIRECTION,1,active,90401104,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-012-01,PLAN-YEAR-4-012,YEAR,0,総合,4,12,2103005,人間関係,2103,道徳性・規範意識の芽生え,感情調整と折り合い,YEAR_DIRECTION,3,active,90401201,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-012-02,PLAN-YEAR-4-012,YEAR,0,総合,4,12,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,YEAR_DIRECTION,2,active,90401202,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-012-03,PLAN-YEAR-4-012,YEAR,0,総合,4,12,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,YEAR_DIRECTION,1,active,90401203,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-013-01,PLAN-YEAR-4-013,YEAR,0,総合,4,13,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,YEAR_DIRECTION,3,active,90401301,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-013-02,PLAN-YEAR-4-013,YEAR,0,総合,4,13,2104004,人間関係,2104,社会生活との関わり,相手の気持ちを考えた関わり,YEAR_DIRECTION,3,active,90401302,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-013-03,PLAN-YEAR-4-013,YEAR,0,総合,4,13,2103005,人間関係,2103,道徳性・規範意識の芽生え,感情調整と折り合い,YEAR_DIRECTION,2,active,90401303,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-014-01,PLAN-YEAR-4-014,YEAR,0,総合,4,14,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,YEAR_DIRECTION,3,active,90401401,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-014-02,PLAN-YEAR-4-014,YEAR,0,総合,4,14,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,YEAR_DIRECTION,2,active,90401402,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-014-03,PLAN-YEAR-4-014,YEAR,0,総合,4,14,4102005,言葉,4102,言葉による伝え合い,相手の話を注意深く聴く力,YEAR_DIRECTION,2,active,90401403,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-014-04,PLAN-YEAR-4-014,YEAR,0,総合,4,14,2104004,人間関係,2104,社会生活との関わり,相手の気持ちを考えた関わり,YEAR_DIRECTION,2,active,90401404,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-015-01,PLAN-YEAR-4-015,YEAR,0,総合,4,15,2101003,人間関係,2101,自立心,自力で考え工夫する力,YEAR_DIRECTION,3,active,90401501,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-015-02,PLAN-YEAR-4-015,YEAR,0,総合,4,15,2102003,人間関係,2102,協同性,協働的な思考と工夫,YEAR_DIRECTION,3,active,90401502,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-015-03,PLAN-YEAR-4-015,YEAR,0,総合,4,15,2102004,人間関係,2102,協同性,協力して行動する力,YEAR_DIRECTION,2,active,90401503,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-4-015-04,PLAN-YEAR-4-015,YEAR,0,総合,4,15,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,YEAR_DIRECTION,1,active,90401504,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-001-01,PLAN-YEAR-5-001,YEAR,0,総合,5,1,2101001,人間関係,2101,自立心,主体的な環境への参加,YEAR_DIRECTION,3,active,90500101,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-001-02,PLAN-YEAR-5-001,YEAR,0,総合,5,1,2101002,人間関係,2101,自立心,しなければならないことの自覚,YEAR_DIRECTION,2,active,90500102,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-001-03,PLAN-YEAR-5-001,YEAR,0,総合,5,1,2101006,人間関係,2101,自立心,自信をもった行動,YEAR_DIRECTION,2,active,90500103,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-001-04,PLAN-YEAR-5-001,YEAR,0,総合,5,1,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,YEAR_DIRECTION,2,active,90500104,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-002-01,PLAN-YEAR-5-002,YEAR,0,総合,5,2,2101002,人間関係,2101,自立心,しなければならないことの自覚,YEAR_DIRECTION,3,active,90500201,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-002-02,PLAN-YEAR-5-002,YEAR,0,総合,5,2,2104005,人間関係,2104,社会生活との関わり,役立つ喜びと地域への親しみ,YEAR_DIRECTION,3,active,90500202,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-002-03,PLAN-YEAR-5-002,YEAR,0,総合,5,2,2102004,人間関係,2102,協同性,協力して行動する力,YEAR_DIRECTION,2,active,90500203,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-002-04,PLAN-YEAR-5-002,YEAR,0,総合,5,2,2101005,人間関係,2101,自立心,達成感の獲得,YEAR_DIRECTION,2,active,90500204,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-003-01,PLAN-YEAR-5-003,YEAR,0,総合,5,3,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,YEAR_DIRECTION,3,active,90500301,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-003-02,PLAN-YEAR-5-003,YEAR,0,総合,5,3,2101003,人間関係,2101,自立心,自力で考え工夫する力,YEAR_DIRECTION,3,active,90500302,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-003-03,PLAN-YEAR-5-003,YEAR,0,総合,5,3,2101002,人間関係,2101,自立心,しなければならないことの自覚,YEAR_DIRECTION,2,active,90500303,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-004-01,PLAN-YEAR-5-004,YEAR,0,総合,5,4,2102004,人間関係,2102,協同性,協力して行動する力,YEAR_DIRECTION,3,active,90500401,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-004-02,PLAN-YEAR-5-004,YEAR,0,総合,5,4,2102003,人間関係,2102,協同性,協働的な思考と工夫,YEAR_DIRECTION,3,active,90500402,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-004-03,PLAN-YEAR-5-004,YEAR,0,総合,5,4,2102002,人間関係,2102,協同性,友達との共通目的の形成,YEAR_DIRECTION,2,active,90500403,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-004-04,PLAN-YEAR-5-004,YEAR,0,総合,5,4,2101003,人間関係,2101,自立心,自力で考え工夫する力,YEAR_DIRECTION,1,active,90500404,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-005-01,PLAN-YEAR-5-005,YEAR,0,総合,5,5,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,YEAR_DIRECTION,3,active,90500501,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-005-02,PLAN-YEAR-5-005,YEAR,0,総合,5,5,2101005,人間関係,2101,自立心,達成感の獲得,YEAR_DIRECTION,3,active,90500502,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-005-03,PLAN-YEAR-5-005,YEAR,0,総合,5,5,2101004,人間関係,2101,自立心,諦めずにやり遂げる力,YEAR_DIRECTION,2,active,90500503,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-005-04,PLAN-YEAR-5-005,YEAR,0,総合,5,5,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,YEAR_DIRECTION,1,active,90500504,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-006-01,PLAN-YEAR-5-006,YEAR,0,総合,5,6,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,YEAR_DIRECTION,3,active,90500601,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-006-02,PLAN-YEAR-5-006,YEAR,0,総合,5,6,2101004,人間関係,2101,自立心,諦めずにやり遂げる力,YEAR_DIRECTION,3,active,90500602,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-006-03,PLAN-YEAR-5-006,YEAR,0,総合,5,6,2101005,人間関係,2101,自立心,達成感の獲得,YEAR_DIRECTION,2,active,90500603,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-006-04,PLAN-YEAR-5-006,YEAR,0,総合,5,6,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,YEAR_DIRECTION,1,active,90500604,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-007-01,PLAN-YEAR-5-007,YEAR,0,総合,5,7,2102002,人間関係,2102,協同性,友達との共通目的の形成,YEAR_DIRECTION,3,active,90500701,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-007-02,PLAN-YEAR-5-007,YEAR,0,総合,5,7,2102005,人間関係,2102,協同性,友達と充実感持った達成,YEAR_DIRECTION,3,active,90500702,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-007-03,PLAN-YEAR-5-007,YEAR,0,総合,5,7,2102004,人間関係,2102,協同性,協力して行動する力,YEAR_DIRECTION,2,active,90500703,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-007-04,PLAN-YEAR-5-007,YEAR,0,総合,5,7,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,1,active,90500704,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-008-01,PLAN-YEAR-5-008,YEAR,0,総合,5,8,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,YEAR_DIRECTION,3,active,90500801,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-008-02,PLAN-YEAR-5-008,YEAR,0,総合,5,8,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,2,active,90500802,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-008-03,PLAN-YEAR-5-008,YEAR,0,総合,5,8,4102003,言葉,4102,言葉による伝え合い,豊かな語彙と表現の習得,YEAR_DIRECTION,2,active,90500803,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-009-01,PLAN-YEAR-5-009,YEAR,0,総合,5,9,4102005,言葉,4102,言葉による伝え合い,相手の話を注意深く聴く力,YEAR_DIRECTION,3,active,90500901,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-009-02,PLAN-YEAR-5-009,YEAR,0,総合,5,9,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,YEAR_DIRECTION,2,active,90500902,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-009-03,PLAN-YEAR-5-009,YEAR,0,総合,5,9,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,2,active,90500903,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-009-04,PLAN-YEAR-5-009,YEAR,0,総合,5,9,2102003,人間関係,2102,協同性,協働的な思考と工夫,YEAR_DIRECTION,2,active,90500904,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-010-01,PLAN-YEAR-5-010,YEAR,0,総合,5,10,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,YEAR_DIRECTION,3,active,90501001,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-010-02,PLAN-YEAR-5-010,YEAR,0,総合,5,10,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,3,active,90501002,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-010-03,PLAN-YEAR-5-010,YEAR,0,総合,5,10,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,YEAR_DIRECTION,2,active,90501003,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-010-04,PLAN-YEAR-5-010,YEAR,0,総合,5,10,2102003,人間関係,2102,協同性,協働的な思考と工夫,YEAR_DIRECTION,2,active,90501004,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-011-01,PLAN-YEAR-5-011,YEAR,0,総合,5,11,4101001,言葉,4101,数量や図形、標識や文字などへの関心・感覚,文字や記号に親しむ体験の積み重ね,YEAR_DIRECTION,3,active,90501101,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-011-02,PLAN-YEAR-5-011,YEAR,0,総合,5,11,4101003,言葉,4101,数量や図形、標識や文字などへの関心・感覚,文字や記号を用いた表現・伝達,YEAR_DIRECTION,2,active,90501102,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-011-03,PLAN-YEAR-5-011,YEAR,0,総合,5,11,4101004,言葉,4101,数量や図形、標識や文字などへの関心・感覚,文字や記号を必要に応じて活用する力,YEAR_DIRECTION,2,active,90501103,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-011-04,PLAN-YEAR-5-011,YEAR,0,総合,5,11,4101005,言葉,4101,数量や図形、標識や文字などへの関心・感覚,文字や記号への興味・感覚の形成,YEAR_DIRECTION,2,active,90501104,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-012-01,PLAN-YEAR-5-012,YEAR,0,総合,5,12,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,YEAR_DIRECTION,3,active,90501201,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-012-02,PLAN-YEAR-5-012,YEAR,0,総合,5,12,3103003,環境,3103,自然との関わり・生命尊重,好奇心や探究心にもとづく表現,YEAR_DIRECTION,3,active,90501202,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-012-03,PLAN-YEAR-5-012,YEAR,0,総合,5,12,3102006,環境,3102,思考力の芽生え,自己判断や再考と新しい発想の喜び,YEAR_DIRECTION,2,active,90501203,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-012-04,PLAN-YEAR-5-012,YEAR,0,総合,5,12,3102001,環境,3102,思考力の芽生え,身近な事象への主体的な関わり,YEAR_DIRECTION,1,active,90501204,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-013-01,PLAN-YEAR-5-013,YEAR,0,総合,5,13,2102002,人間関係,2102,協同性,友達との共通目的の形成,YEAR_DIRECTION,3,active,90501301,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-013-02,PLAN-YEAR-5-013,YEAR,0,総合,5,13,2102003,人間関係,2102,協同性,協働的な思考と工夫,YEAR_DIRECTION,3,active,90501302,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-013-03,PLAN-YEAR-5-013,YEAR,0,総合,5,13,2102004,人間関係,2102,協同性,協力して行動する力,YEAR_DIRECTION,3,active,90501303,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-013-04,PLAN-YEAR-5-013,YEAR,0,総合,5,13,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,1,active,90501304,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-014-01,PLAN-YEAR-5-014,YEAR,0,総合,5,14,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,YEAR_DIRECTION,3,active,90501401,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-014-02,PLAN-YEAR-5-014,YEAR,0,総合,5,14,2104004,人間関係,2104,社会生活との関わり,相手の気持ちを考えた関わり,YEAR_DIRECTION,3,active,90501402,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-014-03,PLAN-YEAR-5-014,YEAR,0,総合,5,14,4102005,言葉,4102,言葉による伝え合い,相手の話を注意深く聴く力,YEAR_DIRECTION,1,active,90501403,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-015-01,PLAN-YEAR-5-015,YEAR,0,総合,5,15,2102004,人間関係,2102,協同性,協力して行動する力,YEAR_DIRECTION,3,active,90501501,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-015-02,PLAN-YEAR-5-015,YEAR,0,総合,5,15,2102005,人間関係,2102,協同性,友達と充実感持った達成,YEAR_DIRECTION,3,active,90501502,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-015-03,PLAN-YEAR-5-015,YEAR,0,総合,5,15,2101004,人間関係,2101,自立心,諦めずにやり遂げる力,YEAR_DIRECTION,2,active,90501503,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-015-04,PLAN-YEAR-5-015,YEAR,0,総合,5,15,2101005,人間関係,2101,自立心,達成感の獲得,YEAR_DIRECTION,2,active,90501504,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-016-01,PLAN-YEAR-5-016,YEAR,0,総合,5,16,2104005,人間関係,2104,社会生活との関わり,役立つ喜びと地域への親しみ,YEAR_DIRECTION,3,active,90501601,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-016-02,PLAN-YEAR-5-016,YEAR,0,総合,5,16,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,YEAR_DIRECTION,2,active,90501602,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-016-03,PLAN-YEAR-5-016,YEAR,0,総合,5,16,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,YEAR_DIRECTION,2,active,90501603,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-016-04,PLAN-YEAR-5-016,YEAR,0,総合,5,16,2104004,人間関係,2104,社会生活との関わり,相手の気持ちを考えた関わり,YEAR_DIRECTION,2,active,90501604,年間方針タグ（planned score集計対象外推奨）
